seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr7	127033972	127034136	165	*	X12107	168850	127010354	127032767	22414	-	1204	upstream	1204	ZNF800
chr7	127257537	127257562	26	*	X12109	5078	127250346	127255982	5637	-	1554	upstream	1554	PAX4
chr7	128001807	128001842	36	*	X12134	401399	127990379	128001739	11361	-	67	upstream	67	PRRT4
chr7	128469799	128469918	120	*	X12139	2318	128470483	128499328	28846	+	564	upstream	564	FLNC
chr7	128470354	128470473	120	*	X12140	2318	128470483	128499328	28846	+	9	upstream	9	FLNC
chr7	128470551	128470580	30	*	X12141	2318	128470483	128499328	28846	+	0	inside	67	FLNC
chr7	128550738	128550887	150	*	X12145	375616	128502505	128550773	48269	-	0	overlapStart	0	KCP
chr7	128576429	128576518	90	*	X12151	3663	128577769	128590088	12320	+	1250	upstream	1250	IRF5
chr7	128577899	128578033	135	*	X12152	3663	128577769	128590088	12320	+	0	inside	129	IRF5
chr7	129141792	129141926	135	*	X12157	100287482	129142320	129152773	10454	+	393	upstream	393	SMKR1
chr7	129142017	129142078	62	*	X12158	100287482	129142320	129152773	10454	+	241	upstream	241	SMKR1
chr7	129414815	129415009	195	*	X12159	406959	129414745	129414854	110	-	0	overlapStart	0	MIR183
chr7	129414815	129415009	195	*	X12159	407053	129414533	129414609	77	-	205	upstream	205	MIR96
chr7	130131608	130131932	325	*	X12165	317751	130126898	130131013	4116	-	594	upstream	594	MESTIT1
chr7	130134323	130134502	180	*	X12166	442904	130135952	130136045	94	+	1449	upstream	1449	MIR335
chr7	130419001	130419019	19	*	X12168	136259	130417396	130418888	1493	-	112	upstream	112	KLF14
chr7	130419125	130419229	105	*	X12169	136259	130417396	130418888	1493	-	236	upstream	236	KLF14
chr7	137532083	137532172	90	*	X12188	9162	137074385	137531609	457225	-	473	upstream	473	DGKI
chr7	138667686	138667775	90	*	X12190	57670	138516127	138666064	149938	-	1621	upstream	1621	KIAA1549
chr7	139206976	139207095	120	*	X12191	154790	139208674	139229731	21058	+	1578	upstream	1578	CLEC2L
chr7	139207714	139207863	150	*	X12192	154790	139208674	139229731	21058	+	810	upstream	810	CLEC2L
chr7	139208305	139208409	105	*	X12193	154790	139208674	139229731	21058	+	264	upstream	264	CLEC2L
chr7	140341551	140341655	105	*	X12200	27147	140218220	140341286	123067	-	264	upstream	264	DENND2A
chr7	140772547	140772636	90	*	X12201	100507421	140774032	141180179	406148	+	1395	upstream	1395	TMEM178B
chr7	142984516	142984620	105	*	X12205	835	142985308	143004789	19482	+	687	upstream	687	CASP2
chr7	143060413	143060490	78	*	X12206	9715	143050493	143059840	9348	-	572	upstream	572	FAM131B
chr7	149470535	149470954	420	*	X12212	168544	149461271	149470295	9025	-	239	upstream	239	ZNF467
chr7	149471135	149471315	181	*	X12213	168544	149461271	149470295	9025	-	839	upstream	839	ZNF467
chr7	149471135	149471315	181	*	X12213	23145	149473131	149531053	57923	+	1815	upstream	1815	SSPOP
chr7	149473116	149473310	195	*	X12214	23145	149473131	149531053	57923	+	0	overlapStart	0	SSPOP
chr7	150038543	150038667	125	*	X12221	5919	150035407	150038763	3357	-	0	inside	95	RARRES2
chr7	150496800	150496889	90	*	X12225	55365	150497854	150502208	4355	+	964	upstream	964	TMEM176A
chr7	150497444	150497548	105	*	X12226	55365	150497854	150502208	4355	+	305	upstream	305	TMEM176A
chr7	150497625	150497745	121	*	X12227	55365	150497854	150502208	4355	+	108	upstream	108	TMEM176A
chr7	150498437	150498448	12	*	X12228	28959	150488376	150498448	10073	-	0	inside	0	TMEM176B
chr7	150676514	150676648	135	*	X12235	3757	150642044	150675402	33359	-	1111	upstream	1111	KCNH2
chr7	150676664	150676813	150	*	X12236	3757	150642044	150675402	33359	-	1261	upstream	1261	KCNH2
chr7	150864923	150865017	95	*	X12245	2636	150845676	150864867	19192	-	55	upstream	55	GBX1
chr7	150865693	150865797	105	*	X12246	2636	150845676	150864867	19192	-	825	upstream	825	GBX1
chr7	151108562	151108681	120	*	X12257	349136	151078207	151107740	29534	-	821	upstream	821	WDR86
chr7	151108851	151108955	105	*	X12258	349136	151078207	151107740	29534	-	1110	upstream	1110	WDR86
chr7	151574716	151574925	210	*	X12259	51422	151253201	151574316	321116	-	399	upstream	399	PRKAG2
chr7	151575078	151575287	210	*	X12260	51422	151253201	151574316	321116	-	761	upstream	761	PRKAG2
chr7	153584487	153584508	22	*	X12262	1804	153584419	154685995	1101577	+	0	inside	67	DPP6
chr7	155249437	155249511	75	*	X12284	2020	155250824	155257526	6703	+	1312	upstream	1312	EN2
chr7	158381267	158381371	105	*	X12339	5799	157331750	158380482	1048733	-	784	upstream	784	PTPRN2
chr7	158382024	158382098	75	*	X12340	5799	157331750	158380482	1048733	-	1541	upstream	1541	PTPRN2
chr7	158382474	158382758	285	*	X12341	100847032	158384308	158384388	81	+	1549	upstream	1549	MIR5707
chr7	158382474	158382758	285	*	X12341	5799	157331750	158380482	1048733	-	1991	upstream	1991	PTPRN2
chr7	158937442	158937484	43	*	X12345	7434	158820866	158937649	116784	-	0	inside	164	VIPR2
chr7	158938338	158938457	120	*	X12346	7434	158820866	158937649	116784	-	688	upstream	688	VIPR2
chr7	158938612	158938716	105	*	X12347	7434	158820866	158937649	116784	-	962	upstream	962	VIPR2
chr8	496345	496523	179	*	X12348	157695	439790	495781	55992	-	563	upstream	563	TDRP
chr8	682190	682190	1	*	X12350	157697	614200	681226	67027	-	963	upstream	963	ERICH1
chr8	4852403	4852413	11	*	X12364	64478	2792875	4852328	2059454	-	74	upstream	74	CSMD1
chr8	11534414	11534503	90	*	X12379	2626	11534468	11617509	83042	+	0	overlapStart	0	GATA4
chr8	11534662	11534781	120	*	X12380	2626	11534468	11617509	83042	+	0	inside	193	GATA4
chr8	16860220	16860324	105	*	X12403	26281	16850334	16859674	9341	-	545	upstream	545	FGF20
chr8	17012737	17012796	60	*	X12404	51201	17013836	17080241	66406	+	1039	upstream	1039	ZDHHC2
chr8	19615963	19616022	60	*	X12407	55790	19261672	19615382	353711	-	580	upstream	580	CSGALNACT1
chr8	19674350	19674529	180	*	X12409	55174	19674918	19709586	34669	+	388	upstream	388	INTS10
chr8	21646612	21646714	103	*	X12429	2675	21549530	21646346	96817	-	265	upstream	265	GFRA2
chr8	21646746	21646850	105	*	X12430	2675	21549530	21646346	96817	-	399	upstream	399	GFRA2
chr8	21647031	21647285	255	*	X12431	2675	21549530	21646346	96817	-	684	upstream	684	GFRA2
chr8	21881591	21881710	120	*	X12433	10361	21881645	21894408	12764	+	0	overlapStart	0	NPM2
chr8	21898943	21898968	26	*	X12438	8822	21900428	21906319	5892	+	1459	upstream	1459	FGF17
chr8	21900139	21900303	165	*	X12439	8822	21900428	21906319	5892	+	124	upstream	124	FGF17
chr8	21900566	21900655	90	*	X12440	8822	21900428	21906319	5892	+	0	inside	137	FGF17
chr8	21911095	21911229	135	*	X12450	2039	21911081	21940036	28956	+	0	inside	13	DMTN
chr8	21988245	21988379	135	*	X12471	55806	21971932	21988565	16634	-	0	inside	185	HR
chr8	21990351	21990470	120	*	X12472	55806	21971932	21988565	16634	-	1785	upstream	1785	HR
chr8	21999839	21999973	135	*	X12477	80346	21995533	21999448	3916	-	390	upstream	390	REEP4
chr8	22015807	22015926	120	*	X12485	203190	22004343	22014344	10002	-	1462	upstream	1462	LGI3
chr8	22015807	22015926	120	*	X12485	6440	22016234	22021991	5758	+	307	upstream	307	SFTPC
chr8	22408549	22408683	135	*	X12492	10174	22409251	22433008	23758	+	567	upstream	567	SORBS3
chr8	22435615	22435734	120	*	X12495	64236	22436254	22455538	19285	+	519	upstream	519	PDLIM2
chr8	22436305	22436469	165	*	X12496	64236	22436254	22455538	19285	+	0	inside	50	PDLIM2
chr8	22551544	22551648	105	*	X12505	1960	22545174	22550815	5642	-	728	upstream	728	EGR3
chr8	22552324	22552443	120	*	X12506	1960	22545174	22550815	5642	-	1508	upstream	1508	EGR3
chr8	23081846	23082010	165	*	X12516	389641	23082734	23088439	5706	+	723	upstream	723	LOC389641
chr8	23082134	23082178	45	*	X12517	389641	23082734	23088439	5706	+	555	upstream	555	LOC389641
chr8	23540605	23540739	135	*	X12522	4824	23536206	23540450	4245	-	154	upstream	154	NKX3-1
chr8	23563675	23563839	165	*	X12526	137814	23559964	23564111	4148	-	0	inside	271	NKX2-6
chr8	23564934	23565068	135	*	X12527	137814	23559964	23564111	4148	-	822	upstream	822	NKX2-6
chr8	23565340	23565444	105	*	X12528	137814	23559964	23564111	4148	-	1228	upstream	1228	NKX2-6
chr8	23566060	23566119	60	*	X12529	137814	23559964	23564111	4148	-	1948	upstream	1948	NKX2-6
chr8	24814362	24814418	57	*	X12534	4747	24808469	24814383	5915	-	0	overlapStart	0	NEFL
chr8	24815664	24815753	90	*	X12535	4747	24808469	24814383	5915	-	1280	upstream	1280	NEFL
chr8	26370027	26370146	120	*	X12540	1808	26371709	26515693	143985	+	1562	upstream	1562	DPYSL2
chr8	26370819	26370938	120	*	X12541	1808	26371709	26515693	143985	+	770	upstream	770	DPYSL2
chr8	26371684	26371713	30	*	X12542	10687	26362196	26371483	9288	-	200	upstream	200	PNMA2
chr8	26371684	26371713	30	*	X12542	1808	26371709	26515693	143985	+	0	overlapStart	0	DPYSL2
chr8	26372194	26372328	135	*	X12543	10687	26362196	26371483	9288	-	710	upstream	710	PNMA2
chr8	26372434	26372538	105	*	X12544	10687	26362196	26371483	9288	-	950	upstream	950	PNMA2
chr8	26723864	26723968	105	*	X12545	148	26605667	26722922	117256	-	941	upstream	941	ADRA1A
chr8	26724284	26724478	195	*	X12546	148	26605667	26722922	117256	-	1361	upstream	1361	ADRA1A
chr8	31496132	31496251	120	*	X12551	3084	31496911	32622558	1125648	+	659	upstream	659	NRG1
chr8	33372479	33372583	105	*	X12554	80185	33330904	33370703	39800	-	1775	upstream	1775	TTI2
chr8	33457332	33457451	120	*	X12556	78986	33448854	33457439	8586	-	0	overlapStart	0	DUSP26
chr8	37552736	37552760	25	*	X12558	80139	37553301	37556396	3096	+	540	upstream	540	ZNF703
chr8	37653374	37653508	135	*	X12565	25960	37654401	37701504	47104	+	892	upstream	892	ADGRA2
chr8	37824348	37824497	150	*	X12570	155	37820514	37824184	3671	-	163	upstream	163	ADRB3
chr8	38758555	38758570	16	*	X12578	59339	38758753	38831430	72678	+	182	upstream	182	PLEKHA2
chr8	38831578	38831697	120	*	X12581	203100	38831668	38846181	14514	+	0	overlapStart	0	HTRA4
chr8	41754954	41755073	120	*	X12600	286	41510744	41754280	243537	-	673	upstream	673	ANK1
chr8	41755434	41755568	135	*	X12601	286	41510744	41754280	243537	-	1153	upstream	1153	ANK1
chr8	49648951	49649055	105	*	X12603	79645	49623351	49647870	24520	-	1080	upstream	1080	EFCAB1
chr8	53478045	53478149	105	*	X12607	389658	53446597	53478021	31425	-	23	upstream	23	ALKAL1
chr8	53851683	53851907	225	*	X12608	2831	53852468	53853454	987	+	560	upstream	560	NPBWR1
chr8	53852125	53852214	90	*	X12609	2831	53852468	53853454	987	+	253	upstream	253	NPBWR1
chr8	55370311	55370354	44	*	X12623	64321	55370495	55373456	2962	+	140	upstream	140	SOX17
chr8	55370400	55370460	61	*	X12624	64321	55370495	55373456	2962	+	34	upstream	34	SOX17
chr8	57233182	57233271	90	*	X12630	195814	57212570	57233241	20672	-	0	overlapStart	0	SDR16C5
chr8	57359364	57359408	45	*	X12631	5179	57353513	57359282	5770	-	81	upstream	81	PENK
chr8	57360024	57360173	150	*	X12632	5179	57353513	57359282	5770	-	741	upstream	741	PENK
chr8	61589505	61589624	120	*	X12635	55636	61591324	61780586	189263	+	1699	upstream	1699	CHD7
chr8	63160766	63160904	139	*	X12643	286183	63161501	63903628	742128	+	596	upstream	596	NKAIN3
chr8	63161726	63161860	135	*	X12644	286183	63161501	63903628	742128	+	0	inside	224	NKAIN3
chr8	65289834	65289851	18	*	X12649	406908	65291706	65291814	109	+	1854	upstream	1854	MIR124-2
chr8	65290989	65291123	135	*	X12650	406908	65291706	65291814	109	+	582	upstream	582	MIR124-2
chr8	65492433	65492567	135	*	X12653	27319	65492795	65496191	3397	+	227	upstream	227	BHLHE22
chr8	65492981	65493001	21	*	X12654	27319	65492795	65496191	3397	+	0	inside	185	BHLHE22
chr8	65493063	65493100	38	*	X12655	27319	65492795	65496191	3397	+	0	inside	267	BHLHE22
chr8	65494668	65494787	120	*	X12656	401463	65486866	65494445	7580	-	222	upstream	222	LOC401463
chr8	65494908	65495012	105	*	X12657	401463	65486866	65494445	7580	-	462	upstream	462	LOC401463
chr8	65711268	65711372	105	*	X12659	9420	65508529	65711348	202820	-	0	overlapStart	0	CYP7B1
chr8	67874841	67874945	105	*	X12662	100129654	67858736	67874825	16090	-	15	upstream	15	TCF24
chr8	70747267	70747386	120	*	X12667	81796	70584568	70747299	162732	-	0	overlapStart	0	SLCO5A1
chr8	72756901	72756909	9	*	X12676	9242	72753777	72756731	2955	-	169	upstream	169	MSC
chr8	72758260	72758379	120	*	X12677	9242	72753777	72756731	2955	-	1528	upstream	1528	MSC
chr8	72758719	72758783	65	*	X12678	9242	72753777	72756731	2955	-	1987	upstream	1987	MSC
chr8	72989501	72989650	150	*	X12680	8989	72933486	72987819	54334	-	1681	upstream	1681	TRPA1
chr8	73165672	73165746	75	*	X12681	392232	73117534	73163869	46336	-	1802	upstream	1802	LOC392232
chr8	77595428	77595622	195	*	X12689	100192378	77523114	77595510	72397	-	0	overlapStart	0	ZFHX4-AS1
chr8	77595743	77595802	60	*	X12690	100192378	77523114	77595510	72397	-	232	upstream	232	ZFHX4-AS1
chr8	82024473	82024531	59	*	X12704	55824	81880046	82024303	144258	-	169	upstream	169	PAG1
chr8	86350633	86350767	135	*	X12706	761	86351056	86361267	10212	+	288	upstream	288	CA3
chr8	97173691	97174170	480	*	X12718	392255	97154558	97173020	18463	-	670	upstream	670	GDF6
chr8	97174396	97174500	105	*	X12719	392255	97154558	97173020	18463	-	1375	upstream	1375	GDF6
chr8	98880907	98881026	120	*	X12722	4147	98881311	99048946	167636	+	284	upstream	284	MATN2
chr8	99438637	99438816	180	*	X12723	3788	99439250	99443023	3774	+	433	upstream	433	KCNS2
chr8	99439268	99439366	99	*	X12724	3788	99439250	99443023	3774	+	0	inside	17	KCNS2
chr8	101661534	101661683	150	*	X12738	169166	101585112	101661893	76782	-	0	inside	209	SNX31
chr8	101661849	101662043	195	*	X12739	169166	101585112	101661893	76782	-	0	overlapStart	0	SNX31
chr8	103135905	103135910	6	*	X12742	100847001	103137660	103137743	84	+	1749	upstream	1749	MIR5680
chr8	104152869	104152935	67	*	X12746	79870	104152921	104242533	89613	+	0	overlapStart	0	BAALC
chr8	104153042	104153108	67	*	X12747	79870	104152921	104242533	89613	+	0	inside	120	BAALC
chr8	104153510	104153629	120	*	X12748	157556	104145191	104153570	8380	-	0	overlapStart	0	BAALC-AS2
chr8	104153795	104153884	90	*	X12749	157556	104145191	104153570	8380	-	224	upstream	224	BAALC-AS2
chr8	105479267	105479290	24	*	X12755	1807	105391652	105479277	87626	-	0	overlapStart	0	DPYS
chr8	105601821	105601966	146	*	X12756	29967	105501459	105601252	99794	-	568	upstream	568	LRP12
chr8	106330190	106330489	300	*	X12757	23414	106331147	106816767	485621	+	657	upstream	657	ZFPM2
chr8	106330615	106330827	213	*	X12758	23414	106331147	106816767	485621	+	319	upstream	319	ZFPM2
chr8	106330843	106330947	105	*	X12759	23414	106331147	106816767	485621	+	199	upstream	199	ZFPM2
chr8	107281684	107281758	75	*	X12761	55074	107282406	107764921	482516	+	647	upstream	647	OXR1
chr8	108510268	108510372	105	*	X12762	284	108261710	108510254	248545	-	13	upstream	13	ANGPT1
chr8	110703851	110703970	120	*	X12771	55638	110586405	110704020	117616	-	0	inside	49	SYBU
chr8	110705172	110705321	150	*	X12772	55638	110586405	110704020	117616	-	1151	upstream	1151	SYBU
chr8	110705431	110705501	71	*	X12773	55638	110586405	110704020	117616	-	1410	upstream	1410	SYBU
chr8	110705918	110706022	105	*	X12774	55638	110586405	110704020	117616	-	1897	upstream	1897	SYBU
chr8	119964243	119964437	195	*	X12779	4982	119935796	119964383	28588	-	0	overlapStart	0	TNFRSF11B
chr8	120220352	120220441	90	*	X12780	114569	120220610	120257914	37305	+	168	upstream	168	MAL2
chr8	120428013	120428117	105	*	X12781	4856	120428552	120436678	8127	+	434	upstream	434	CCN3
chr8	120428373	120428507	135	*	X12782	4856	120428552	120436678	8127	+	44	upstream	44	CCN3
chr8	121137196	121137315	120	*	X12783	7373	121137347	121384273	246927	+	31	upstream	31	COL14A1
chr8	121824436	121824510	75	*	X12786	6641	121547985	121824309	276325	-	126	upstream	126	SNTB1
chr8	121824524	121824613	90	*	X12787	6641	121547985	121824309	276325	-	214	upstream	214	SNTB1
chr8	123791732	123791956	225	*	X12789	22882	123793901	123986755	192855	+	1944	upstream	1944	ZHX2
chr8	124553342	124553354	13	*	X12799	114907	124510127	124553493	43367	-	0	inside	138	FBXO32
chr8	125386241	125386360	120	*	X12800	157378	125323159	125384940	61782	-	1300	upstream	1300	TMEM65
chr8	132053276	132053291	16	*	X12806	114	131792547	132052835	260289	-	440	upstream	440	ADCY8
chr8	133493244	133493297	54	*	X12810	3786	133133105	133493004	359900	-	239	upstream	239	KCNQ3
chr8	139510649	139510828	180	*	X12821	51059	139142266	139509065	366800	-	1583	upstream	1583	FAM135B
chr8	140715407	140715496	90	*	X12825	51305	140613082	140715299	102218	-	107	upstream	107	KCNK9
chr8	140716387	140716491	105	*	X12826	51305	140613082	140715299	102218	-	1087	upstream	1087	KCNK9
chr8	140716605	140716724	120	*	X12827	51305	140613082	140715299	102218	-	1305	upstream	1305	KCNK9
chr8	140716792	140716896	105	*	X12828	51305	140613082	140715299	102218	-	1492	upstream	1492	KCNK9
chr8	143545358	143545477	120	*	X12845	575	143545377	143626368	80992	+	0	overlapStart	0	ADGRB1
chr8	143807285	143807419	135	*	X12847	51337	143808621	143818350	9730	+	1201	upstream	1201	THEM6
chr8	143809205	143809444	240	*	X12848	100288181	143783670	143808391	24722	-	813	upstream	813	LNCOC1
chr8	144241955	144241978	24	*	X12855	4062	144239331	144242053	2723	-	0	inside	74	LY6H
chr8	144242069	144242218	150	*	X12856	4062	144239331	144242053	2723	-	15	upstream	15	LY6H
chr8	144243317	144243436	120	*	X12857	4062	144239331	144242053	2723	-	1263	upstream	1263	LY6H
chr8	144327746	144327865	120	*	X12861	286128	144328991	144359101	30111	+	1125	upstream	1125	ZFP41
chr8	144348695	144348844	150	*	X12862	2738	144349607	144359101	9495	+	762	upstream	762	GLI4
chr8	145050512	145050616	105	*	X12891	5339	144989321	145050913	61593	-	0	inside	296	PLEC
chr8	145713574	145713584	11	*	X12912	84988	145715417	145727504	12088	+	1832	upstream	1832	PPP1R16A
chr8	145713644	145713738	95	*	X12913	84988	145715417	145727504	12088	+	1678	upstream	1678	PPP1R16A
chr8	145714054	145714253	200	*	X12914	84988	145715417	145727504	12088	+	1163	upstream	1163	PPP1R16A
chr8	146276927	146276991	65	*	X12915	65265	146277824	146281416	3593	+	832	upstream	832	C8orf33
chr9	841528	841662	135	*	X12922	1761	841690	969090	127401	+	27	upstream	27	DMRT1
chr9	2014280	2014384	105	*	X12934	6595	2015342	2193623	178282	+	957	upstream	957	SMARCA2
chr9	2014685	2014774	90	*	X12935	6595	2015342	2193623	178282	+	567	upstream	567	SMARCA2
chr9	4299985	4300239	255	*	X12945	169792	3824128	4300035	475908	-	0	overlapStart	0	GLIS3
chr9	17578748	17578777	30	*	X12959	6456	17578953	17797122	218170	+	175	upstream	175	SH3GL2
chr9	20622990	20623139	150	*	X12968	4300	20344968	20622514	277547	-	475	upstream	475	MLLT3
chr9	21560848	21560967	120	*	X12971	554202	21454267	21559697	105431	-	1150	upstream	1150	MIR31HG
chr9	29212769	29212873	105	*	X12994	158038	27948084	29212998	1264915	-	0	inside	124	LINGO2
chr9	33750596	33750715	120	*	X12997	5646	33750464	33799229	48766	+	0	inside	131	PRSS3
chr9	34589760	34590069	310	*	X13009	1271	34551430	34590138	38709	-	0	inside	68	CNTFR
chr9	34590325	34590429	105	*	X13010	1271	34551430	34590138	38709	-	186	upstream	186	CNTFR
chr9	34628778	34628912	135	*	X13018	138715	34621455	34628011	6557	-	766	upstream	766	ARID3C
chr9	34629115	34629152	38	*	X13019	138715	34621455	34628011	6557	-	1103	upstream	1103	ARID3C
chr9	34957675	34957854	180	*	X13024	23349	34957521	34982541	25021	+	0	inside	153	PHF24
chr9	36135254	36135358	105	*	X13027	152007	36136742	36163903	27162	+	1383	upstream	1383	GLIPR2
chr9	36136094	36136288	195	*	X13028	152007	36136742	36163903	27162	+	453	upstream	453	GLIPR2
chr9	37034841	37034951	111	*	X13038	5079	36838531	37034476	195946	-	364	upstream	364	PAX5
chr9	37036394	37036483	90	*	X13039	5079	36838531	37034476	195946	-	1917	upstream	1917	PAX5
chr9	37649000	37649119	120	*	X13041	22844	37651052	37746901	95850	+	1932	upstream	1932	FRMPD1
